"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3150000","3150000-104-1982-07198","19820423","","03","폐업","02","폐업","19980817","","","","02 6622263","107.93","157853","서울특별시 강서구 방화동 621-9번지 ","","","신세계","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","다방","182940.995178251    ","451103.946915643    ","다방","1","2","주택가주변","을","상수도전용","","","","","","","","","N","107.93","","",""
"3150000","3150000-104-1982-07297","19820506","","03","폐업","02","폐업","19960518","","","","02 6058223","89.90","157872","서울특별시 강서구 화곡동 109-16번지 ","","","평화","2010-03-26 14:51:35","I","2018-08-31 23:59:59.0","과자점","186056.889654573    ","448985.824293321    ","과자점","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","89.9","","",""
"3150000","3150000-104-1982-08510","19820421","","03","폐업","02","폐업","19980708","","","","02 6647032","130.64","157849","서울특별시 강서구 방화동 495-18번지 ","","","황실다방","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","182846.62641593     ","452298.504759009    ","과자점","0","2","주택가주변","지도","상수도전용","","","","","","","","","N","130.64","","",""
"3150000","3150000-104-1982-08518","19821012","","01","영업/정상","01","영업","","","","","02 6645761","98.49","157829","서울특별시 강서구 내발산동 678-2번지 ","서울특별시 강서구 강서로 317 (내발산동)","07632","사랑방다방","2013-12-31 16:01:52","I","2018-08-31 23:59:59.0","다방","185482.641094269    ","450217.146747515    ","다방","0","3","주택가주변","을","상수도전용","","","","","","","","","N","98.49","","",""
"3150000","3150000-104-1982-08520","19821102","","03","폐업","02","폐업","19950303","","","","02 6765005","86.67","157838","서울특별시 강서구 등촌동 628-11번지 ","","","유림다방","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","다방","187206.235449396    ","450910.351364996    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","86.67","","",""
"3150000","3150000-104-1982-08534","19821112","","03","폐업","02","폐업","20010207","","","","02 6566733","13.78","157822","서울특별시 강서구 과해동 274번지 ","","","대한항공사우회스낵코너","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","1","0","기타","갑","상수도전용","","","","","","","","","N","13.78","","",""
"3150000","3150000-104-1983-00009","19831111","","03","폐업","02","폐업","19950808","","","","02 6927803","131.04","157903","서울특별시 강서구 화곡동 840-1번지 ","","","모아다방","2002-07-29 00:00:00","I","2018-08-31 23:59:59.0","과자점","187462.598176499    ","447722.482172036    ","과자점","0","2","주택가주변","지도","상수도전용","","","","","","","","","N","131.04","","",""
"3150000","3150000-104-1983-00016","19830806","","03","폐업","02","폐업","19970409","","","","02 6945074","95.97","157873","서울특별시 강서구 화곡동 1060-16번지 ","","","목화다방","2002-07-29 00:00:00","I","2018-08-31 23:59:59.0","과자점","186024.535479369    ","449014.562919172    ","과자점","0","1","주택가주변","지도","상수도전용","","","","","","","","","N","95.97","","",""
"3150000","3150000-104-1983-00022","19830316","","03","폐업","02","폐업","20010315","","","","02 6955300","143.43","157280","서울특별시 강서구 내발산동 669-1번지 ","","","한일다방","2001-03-16 00:00:00","I","2018-08-31 23:59:59.0","다방","185554.337642066    ","450260.676717958    ","다방","0","3","주택가주변","갑","상수도전용","","","","","","","","","N","143.43","","",""
"3150000","3150000-104-1983-00070","19830629","","03","폐업","02","폐업","19940308","","","","0206052498","141.80","157840","서울특별시 강서구 등촌동 641-13번지 ","","","청호","2002-07-29 00:00:00","I","2018-08-31 23:59:59.0","과자점","187177.18449507     ","450509.684221186    ","과자점","0","1","주택가주변","지도","상수도전용","","","","","","","","","N","141.8","","",""
"3150000","3150000-104-1983-00071","19830810","","03","폐업","02","폐업","19830810","","","","0206937120","86.25","157836","서울특별시 강서구 등촌동 512-8번지 ","","","행운","2010-07-12 10:43:03","I","2018-08-31 23:59:59.0","다방","187723.472661829    ","449274.948458065    ","다방","0","2","주택가주변","지도","지하수전용","","","","","","","","","N","86.25","","",""
"3150000","3150000-104-1983-00092","19830126","","03","폐업","02","폐업","20140401","","","","02 6524396","74.20","157861","서울특별시 강서구 염창동 246-14번지 ","서울특별시 강서구 양천로 661 (염창동)","07543","옥","2014-04-02 09:02:11","I","2018-08-31 23:59:59.0","다방","188495.170468158    ","450021.085507562    ","다방","0","2","주택가주변","을","지하수전용","","","","","","","","","N","74.2","","",""
"3150000","3150000-104-1983-00204","19831212","","03","폐업","02","폐업","19980603","","","","02 6052447","37.44","157916","서울특별시 강서구 화곡동 1105-5번지 ","","","고려당강서분점","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","과자점","186651.025909247    ","450017.832511599    ","과자점","2","4","주택가주변","을","상수도전용","","","","","","","","","N","37.44","","",""
"3150000","3150000-104-1983-00219","19830923","","03","폐업","02","폐업","19980929","","","","02   00000","48.00","157280","서울특별시 강서구 내발산동 677-11번지 ","","","영국빵집","2010-07-21 11:13:30","I","2018-08-31 23:59:59.0","과자점","185501.192674693    ","450063.542909301    ","과자점","2","1","주택가주변","갑","상수도전용","","","","","","","","","N","48","","",""
"3150000","3150000-104-1983-00273","19831116","","03","폐업","02","폐업","20020220","","","","02 6623336","43.27","157812","서울특별시 강서구 공항동 45-39번지 ","","","금자탑베이커리","2000-12-22 00:00:00","I","2018-08-31 23:59:59.0","과자점","183130.915788053    ","451068.275763037    ","과자점","3","2","주택가주변","갑","상수도전용","","","","","","","","","N","43.27","","",""
"3150000","3150000-104-1983-00289","19830128","","03","폐업","02","폐업","19970122","","","","02 6992322","19.40","157840","서울특별시 강서구 등촌동 644-31번지 ","","","프라자제과","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","과자점","187625.275222302    ","450180.24211331     ","과자점","2","1","주택가주변","갑","상수도전용","","","","","","","","","N","19.4","","",""
"3150000","3150000-104-1983-00338","19831224","","03","폐업","02","폐업","19930126","","","","0206027453","37.06","157884","서울특별시 강서구 화곡동 366-65번지 ","","","고려당구화곡분점","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","185808.840222437    ","448113.615776455    ","과자점","3","4","주택가주변","지도","상수도전용","","","","","","","","","N","37.06","","",""
"3150000","3150000-104-1983-00341","19830416","","03","폐업","02","폐업","19920501","","","","0206036743","28.00","157880","서울특별시 강서구 화곡동 342-58번지 ","","","독일제과","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","186432.774757847    ","447685.585859501    ","과자점","2","1","주택가주변","지도","상수도전용","","","","","","","","","N","28","","",""
"3150000","3150000-104-1983-00343","19830926","","03","폐업","02","폐업","19920501","","","","0206059811","68.00","157897","서울특별시 강서구 화곡동 776-5번지 ","","","뉴욕제과목동지점","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","187854.286221345    ","447851.378363089    ","과자점","1","1","기타","지도","상수도전용","","","","","","","","","N","68","","",""
"3150000","3150000-104-1983-00366","19831104","","03","폐업","02","폐업","19930624","","","","0206635548","22.10","157852","서울특별시 강서구 방화동 607-214번지 ","","","가나다제과","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","183391.997692709    ","451586.160072879    ","과자점","3","1","주택가주변","지도","상수도전용","","","","","","","","","N","22.1","","",""
"3150000","3150000-104-1983-00397","19831109","","03","폐업","02","폐업","19911011","","","","0206632366","29.58","157846","서울특별시 강서구 방화동 168-14번지 ","","","고려제과","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","184038.037675466    ","452230.696835099    ","과자점","1","1","주택가주변","지도","상수도전용","","","","","","","","","N","29.58","","",""
"3150000","3150000-104-1983-06947","19830202","","03","폐업","02","폐업","19970228","","","","02 6620726","114.85","157250","서울특별시 강서구 과해동 150번지 ","","","공항휴게실","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","0","","기타","갑","상수도전용","","","","","","","","","N","114.85","","",""
"3150000","3150000-104-1983-07132","19830315","","03","폐업","02","폐업","20091230","","","","0226023011","66.03","157925","서울특별시 강서구 화곡동 1086-32번지 (지하 1층) ","","","선화다방","2009-12-15 13:25:46","I","2018-08-31 23:59:59.0","다방","185493.707564934    ","448448.33232858     ","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","66.03","","",""
"3150000","3150000-104-1983-07194","19831109","","03","폐업","02","폐업","20060504","","","","02 6614587","79.74","157850","서울특별시 강서구 방화동 557-25번지 ","","","한강다방","2000-04-25 00:00:00","I","2018-08-31 23:59:59.0","다방","183091.368220272    ","452305.906181726    ","다방","0","3","주택가주변","을","상수도전용","","","","","","","","","N","79.74","","",""
"3150000","3150000-104-1983-07215","19830604","","03","폐업","02","폐업","20061231","","","","02 6621686","68.40","157846","서울특별시 강서구 방화동 189-22번지 ","서울특별시 강서구 양천로26길 73 (방화동)","07593","종점다방","2013-08-30 13:40:40","I","2018-08-31 23:59:59.0","다방","184080.775840065    ","452249.278294484    ","다방","0","3","주택가주변","을","상수도전용","","","","","","","","","N","68.4","","",""
"3150000","3150000-104-1983-07218","19831014","","03","폐업","02","폐업","19911204","","","","0206052787","56.90","157280","서울특별시 강서구 내발산동 677-11번지 ","","","우정","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","185501.192674693    ","450063.542909301    ","과자점","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","56.9","","",""
"3150000","3150000-104-1983-07250","19830615","","03","폐업","02","폐업","20090406","","","","02 6335970","64.32","157840","서울특별시 강서구 등촌동 646-35번지 ","","","은하커피숍","2009-03-02 16:39:29","I","2018-08-31 23:59:59.0","다방","187873.540668097    ","450072.609046455    ","다방","0","2","주택가주변","을","상수도전용","","","","","","","","","N","64.32","","",""
"3150000","3150000-104-1983-07253","19830511","","03","폐업","02","폐업","19990607","","","","02 6952789","93.00","157862","서울특별시 강서구 염창동 264-10번지 ","","","마로니에","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","다방","188715.065864786    ","449755.84493665     ","다방","0","4","주택가주변","갑","상수도전용","","","","","","","","","N","93","","",""
"3150000","3150000-104-1983-07256","19831126","","03","폐업","02","폐업","19930317","","","","0206974409","84.42","157915","서울특별시 강서구 화곡동 982-14번지 ","","","두리","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","84.42","","",""
"3150000","3150000-104-1983-07261","19831121","","03","폐업","02","폐업","19981026","","","","02 6624260","105.62","157280","서울특별시 강서구 내발산동 산 678-11번지 ","","","한양다방","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","4","주택가주변","갑","상수도전용","","","","","","","","","N","105.62","","",""
"3150000","3150000-104-1983-07298","19831128","","03","폐업","02","폐업","19891005","","","","0206944909","106.80","157916","서울특별시 강서구 화곡동 1105-5번지 ","","","무드","2002-07-30 00:00:00","I","2018-08-31 23:59:59.0","과자점","186651.025909247    ","450017.832511599    ","과자점","0","2","주택가주변","지도","상수도전용","","","","","","","","","N","106.8","","",""
